neg,neg_pol_score
 우려/NNG;금리/NNG;상승/NNG,0.6644405165215682
 무직자/NNG,0.5737136990045669
 한자리수/NNG,0.7429398180515425
 검열/NNG,0.7576953258579286
 틈탄/VV,0.7098723467110772
 투자심리/NNG;나쁘/VA,0.6644405165215682
 금융시장/NNG;위축/NNG,0.6731260134695627
 주증/NNG,0.7482438249116758
 근/NNG,0.7047096387349966
 채권/NNG;발행/NNG;성공/NNG,0.7107199554832694
 리적/NNG,0.5962927712373048
 시가배당/NNG,0.6152227004829335
숨고르기/NNG,0.4625851697302058
사업자/NNG,0.6554005094940639
사업구조/NNG,0.7449787609484251
 수입/NNG;오르/VV,0.5962927712373048
 연체/NNG;넘/VV,0.464393909396795
 말소/NNG,0.7179851735306323
 창건/NNG,0.7047096387349966
 부진/NNG;금리/NNG;상승/NNG,0.6883843189187421
 과거사/NNG,0.6821589302954768
 외통/NNG,0.6477250318292018
 먹통/NNG,0.7165534982095344
 잠수함/NNG,0.7553793951624893
 요격/NNG,0.7530325853911107
 국제통화/NNG,0.7115997927258875
비관론/NNG,0.5773628419916761
 고신/NNG,0.6411268141874781
과세/NNG,0.729071741141697
개막/NNG,0.4746003689439773
일봉/NNG,0.6603766601514057
금리선물/NNG,0.6353939365643413
수순/NNG,0.5617250743539828
서면/NNG,0.3890867889540715
겨냥/NNG,0.489316659453868
핵보유국/NNG,0.3929486925665188
고위/NNG,0.4362488239788074
폭풍/NNG,0.2815425917464272
요청/NNG,0.6391284968445561
밝혔으며/VV,0.4394447860592383
 매주/NNG,0.5144618172542327
 파산/NNG;막/VV,0.6554005094940639
 비아/NNG,0.5798677475629314
 진의/NNG,0.5839022720947116
소비자/NNG;심리/NNG;지수/NNG;하락/NNG,0.6375944350459493
 소비/NNG;지표/NNG;부진/NNG,0.6799829847442951
 대출/NNG;상환/NNG;부담/NNG,0.6503782833676727
 사업소득/NNG,0.6338915272562088
 순이자/NNG,0.5800671175981945
 국제/NNG;금융시장/NNG;안정/NNG,0.6174004799536696
 무용론/NNG,0.6644405165215682
 비관론/NNG;확산/NNG,0.689513743560118
 소득/NNG;오르/VV,0.6759459800111192
 놨/VV,0.6503782833676727
 샘플/NNG,0.6303666438794365
 광고판/NNG,0.35112710222684496
 물가/NNG;상승률/NNG;최저/NNG,0.7599809829495061
 차인/VV,0.7203481327984641
 하락/NNG;압력/NNG;줄/VV,0.5704792313569019
 면역/NNG,0.4518195512346664
 내집연금3종세트/NNG,0.6102004743565422
 고용/NNG;증가/NNG;하향/NNG,0.7098723467110772
 짧아지/VV,0.411320319751447
 경기/NNG;하락/NNG;막/VV,0.4835130519288408
 가문/NNG,0.7443186114039426
 湖/NNG,0.6375944350459493
 판매가격/NNG;호조/NNG,0.6082906137169287
 생산/NNG;부진/NNG,0.6580208013860942
 퀴즈/NNG,0.7206894491371508
 체가/NNG,0.7429398180515425
 최대/NNG;감소/NNG,0.5587802508973433
 금리/NNG;인하/NNG;기대/NNG;크/VV,0.6176959575703019
경제주체/NNG;심리/NNG;위축/NNG,0.7277205657140986
 실물/NNG;경제/NNG;부정적/VAX,0.5617250743539828
 디폴트/NNG;우려/NNG;크/VV,0.4805701849055368
 예상/NNG;줄/VV,0.733819847563981
 외환선물/NNG,0.7498815678936988
 단칸/NNG,0.521550082861016
 경제/NNG;부정적/VAX;영향/NNG;줄/VV,0.7320107385407107
 책임진다/VV,0.6644405165215682
 메이/VV,0.5923306930231035
 뒤졌/VV,0.5962927712373048
 수도권규제/NNG,0.7494531078610281
 fed/NNG;금리/NNG;인상/NNG;늦/VV,0.4872563787824834
 적다/NNG,0.7348806936043848
 금리/NNG;전망/NNG;낮/VA,0.3929486925665188
 오차/NNG,0.5033640276678547
 공황/NNG,0.5999409374730792
 통안채/NNG;금리/NNG;낮/VA,0.3190816039792842
 금리/NNG;제로/NNG;낮/VV,0.4827131957635326
 양적완화/NNG;풀/VV,0.6644405165215682
 현금/NNG;많/VA,0.7098723467110772
 일본식/NNG,0.6082906137169287
 진짜/NNG,0.49752792299924203
 준이/NNG,0.6072843430573474
역부족/NNG,0.6944717263078538
우려/NNG;높/VA,0.6776632133677686
 다양/NNG;위험/NNG,0.7482438249116758
 대출/NNG;여력/NNG;늘/VV,0.7047096387349966
 그랜드세일/NNG,0.7576953258579286
 피해업종/NNG,0.4480324093593272
 패스/NNG,0.6400573783005933
 샘/NNG,0.4183514363283948
 이자율/NNG;내리/VV,0.589043011100681
 물가/NNG;상승/NNG;압력/NNG;없/VA,0.5704792313569019
 오바마케어/NNG,0.6372194897739435
 만족감/NNG,0.5627774866712737
 엑시트/NNG,0.4489462949470056
 하락/NNG;내리/VV,0.5758484476520258
 거시건전성3종세트/NNG,0.4521340792898245
 원죄/NNG,0.411320319751447
금리/NNG;인상/NNG;경제/NNG;회복/NNG,0.4994160745096755
 저축률/NNG;상승/NNG,0.6212248731705721
 격리/NNG,0.5888854076194502
 공포/NNG;확산/NNG,0.7133563827685548
 오줌/NNG,0.5672053189818266
 누기/NNG,0.6285248129258079
 불안해하/VV,0.5745162360900777
 투자심리/NNG;냉각/NNG,0.6386597557394262
 제조업/NNG;지표/NNG;부진/NNG,0.7024085460370865
 선진국/NNG;경기/NNG;침체/NNG,0.4857021319602106
 경제/NNG;심리/NNG;위축/NNG,0.6644405165215682
 틀린/VV,0.6806959420022183
 좋/VA;지지/NNG;않/VX,0.6972523938806581
 패밀리/NNG,0.7016356599400785
 선납금/NNG,0.6011604673290379
 저하/NNG;우려/NNG,0.5784929870212658
 인정비율/NNG,0.5831874356057157
 수익성자산/NNG,0.6883843189187421
 자본축적/NNG,0.4746003689439773
 매입비/NNG,0.7277205657140986
 경제/NNG;심각/NNG,0.6600763751979455
 개인기업/NNG,0.7107199554832694
 신용잔고/NNG,0.5780771789443414
운용사/NNG,0.18804920278912315
지표/NNG;금리/NNG;상승/NNG,0.5395029835004187
크레딧/NNG;약세/NNG,0.5962927712373048
아예/MAG,0.7468517433769566
기대수익/NNG,0.4549786482641229
 자금/NNG;낮/VA,0.7047096387349966
 최전선/NNG,0.5962927712373048
 메모/NNG,0.6888556536115996
 할지/NNG,0.6776632133677686
 숙소/NNG,0.5137426674135837
 지수/NNG;우려/NNG,0.6787295598876234
 기업/NNG;어렵/VA,0.7313024552910342
 그래서/VV,0.6787295598876234
 재래식/NNG,0.4746003689439773
단기자금시장/NNG,0.5570561906190926
매수기회/NNG,0.7029588073344128
매수우위/NNG,0.4051466564155904
증세/NNG,0.5131857647930812
연립/NNG,0.6752444273593173
 하단/NNG;밑돌/VV,0.5704792313569019
금리/NNG;오르/VV;필요/NNG;없/VA,0.25005825890596656
 글로벌/NNG;금리/NNG;급등/NNG,0.62417139430814
 위어바오/NNG,0.7599809829495061
 치킨게임/NNG,0.6704671878732379
 막말/NNG,0.6607181606867134
눈높이/NNG,0.6383840256775852
 볼지/VV,0.4746003689439773
 민법/NNG,0.5223588966364531
 밋/NNG,0.4090399576183829
 통원/NNG,0.5131857647930812
 경제/NNG;가라앉/VV,0.3929486925665188
 끝장/NNG,0.5257357622308705
 수요/NNG;지지/NNG,0.6787295598876234
 재능기부/NNG,0.7047096387349966
대출/NNG;금리/NNG;내리/VV,0.5962927712373048
 낙제/NNG,0.4591662106043358
 모르쇠/NNG,0.5428435592496472
 채권/NNG;확보/NNG,0.5686653069328738
 냉기/NNG,0.6259222257087238
 부활절/NNG,0.42036032677895135
 증권선물회사/NNG,0.5470293409113314
 위탁증거금/NNG,0.5088058009399397
 약화/NNG;하락/NNG,0.7558450320218898
 사고파/VV,0.6843488466046115
 대표부/NNG,0.6345780213970034
 예상/NNG;달리/MAG;감소/NNG,0.6644405165215682
 부연/VA,0.7443186114039426
 습득/NNG,0.7330681755050166
 가격/NNG;내림/NNG,0.7530325853911107
 편향성/NNG,0.4362488239788074
 소구/NNG,0.3863026258846327
성장/NNG;둔화/NNG;금리/NNG;인상/NNG,0.5033640276678547
 예상/NNG;늦/VV,0.6438377098077211
 글로벌/NNG;유동성/NNG;확대/NNG,0.4702661189992836
 가계/NNG;부채/NNG;악화/NNG,0.4476726884365176
 다른가/VA,0.6072843430573474
 민낯/NNG,0.32570613554978833
 낯/NNG,0.6752444273593173
 비둘기/NNG;성향/NNG;강하/VA,0.6883843189187421
 소매/NNG;판매/NNG;호조/NNG,0.5596541985038299
 머스트/NNG,0.20950827097526928
 카트리나/NNG,0.5428435592496473
 최고운용책임자/NNG,0.6115497291367668
 리크/NNG,0.3063023657723541
 신흥국/NNG;경기/NNG;침체/NNG,0.586271043989619
 수출/NNG;마이너스/NNG,0.689513743560118
 부양책/NNG;축소/NNG,0.4857021319602106
 아리송/NNG,0.7047096387349966
 인플레이션/NNG;전망/NNG;하향/NNG,0.3020184166007129
 신용평가모델/NNG,0.5784929870212658
 과도/NNG;불안/NNG,0.7047096387349967
 경제민주화/NNG,0.5287043781715168
 메기/NNG,0.4468459614033938
 물가/NNG;전망/NNG;하향/NNG,0.4015849275679808
 방위사업/NNG,0.5612853678378545
 신흥국/NNG;금리/NNG;인하/NNG,0.5660048844442989
 물가/NNG;개선/NNG,0.7501747767178996
 금리/NNG;상승/NNG;압력/NNG;높/VA,0.6883843189187421
풀/NNG,0.6554005094940639
 금리/NNG;전망/NNG;하향/NNG,0.2407393175802784
 분여/NNG,0.6787295598876234
 교역국/NNG,0.7093489385291705
 수주산업/NNG,0.7599809829495061
 경제/NNG;성장률/NNG;회복/NNG,0.6644405165215682
 고/VV,0.5622188985951732
 따른다/VV,0.7077373922848784
 구제안/NNG,0.4992991768387738
 세계/NNG;교역/NNG;신장/NNG,0.6072843430573474
 기뢰/NNG,0.15820012298132574
 경비정/NNG,0.7292639815480628
 나야/VV,0.6438377098077211
 방류/NNG,0.312343832552874
 원월물/NNG,0.3668047015497616
 측간/NNG,0.5962927712373048
 국가산업단지/NNG,0.6375944350459493
 관계형금융/NNG,0.3247265682248266
 금리/NNG;마이너스/NNG;인하/NNG,0.6776632133677686
 은행/NNG;금리/NNG;하락/NNG,0.464393909396795
 비용/NNG;크/VV,0.6438377098077211
 분할상환비중/NNG,0.4577256891593026
 조시/NNG,0.7292639815480628
과제/NNG,0.7304133337648445
녹/VV,0.36913362028976016
수요자/NNG,0.5650004392190207
맥락/NNG,0.7341196718122196
코루나/NNG,0.3470957922127595
링깃/NNG,0.7596220781169445
금융위기/NNG;실물/NNG;경제/NNG;침체/NNG,0.1044717793272906
 우려/NNG;과도/NNG,0.7535567988163742
 양적완화/NNG;금리/NNG;인하/NNG,0.5033640276678547
 대증/NNG,0.5758484476520258
 요법/NNG,0.6166962877894795
 수니파/NNG,0.7069847303854728
 이슬람국가/NNG,0.6231931970074088
 강풍/NNG,0.6385742190414099
 돌진/NNG,0.7320107385407107
 타개/NNG,0.7072583173560997
 언/NNG,0.6832898928767901
 부진/NNG;금리/NNG;인하/NNG,0.5436331498812832
 레버리지/NNG;높/VA,0.6644405165215682
 깁스/NNG,0.7047096387349967
 사란/NNG,0.4489462949470056
 이평/NNG,0.7201977626632383
 입찰일/NNG,0.63907274349725
티커/NNG,0.464393909396795
임대료/NNG,0.6953447265923388
수요/NNG;부진/NNG,0.49752792299924203
이평/NNG,0.7517392705171029
주봉/NNG,0.7350005713734161
빌미/NNG,0.6212248731705721
쫓/VV,0.7292639815480628
적자국채발행/NNG,0.6855338662524117
중간선거/NNG,0.4051466564155904
수출기업/NNG,0.6688262625052089
국경조정세/NNG,0.043145488085816114
비축/NNG,0.3929486925665188
복귀/NNG,0.6577794587118282
분열/NNG,0.411320319751447
이윤/NNG,0.3020184166007129
금융상황/NNG,0.5245583025170275
 자금난/NNG;해소/NNG,0.5071274970335957
 한심/NNG,0.7071354894707453
 유럽의회/NNG,0.722217952740835
 박차/VV,0.5622188985951732
 집요/NNG,0.7098723467110772
 지회/NNG,0.6762005256635429
 회기/NNG,0.7455051547028488
 분통/NNG,0.7222179527408351
생산능력/NNG,0.7449787609484251
스타/NNG,0.589043011100681
 덤/NNG,0.7016356599400785
 뒤지/VV,0.7126837223416161
 진다/VV,0.7501747767178996
원리금/NNG;상환/NNG;부담/NNG,0.6361664519887356
 가격/NNG;하락/NNG;제한/NNG,0.7330681755050166
 사이언스/NNG,0.7233311981400502
 수요/NNG;진작/NNG,0.6341526297285623
 강박/NNG,0.6375944350459493
 고효율/NNG,0.6644405165215682
 교부금/NNG,0.6580208013860942
 오퍼우위/NNG,0.6279077046166023
 금리/NNG;인하/NNG;부담/NNG,0.5186560993944731
 동석/NNG,0.5660048844442989
 망치/NNG,0.6799829847442951
 바닥/NNG;모르/VV;추락/NNG,0.7006005446315856
 고꾸라지/VV,0.6932509454222325
 씽크/NNG,0.4964210755620913
 어렵사리/MAG,0.5641476083673693
 맞바꾸/VV,0.6212248731705721
미지급/NNG,0.7092342592084155
판결/NNG,0.7576953258579286
심/NNG,0.7263597044411408
인건비/NNG,0.6644405165215682
무한/NNG,0.6644405165215682
인내심/NNG,0.6883843189187421
거부/NNG,0.546317758028845
교착/NNG,0.17861304207569034
오퍼레이션/NNG,0.4947961293245721
당면/NNG,0.2815425917464272
 움직여왔/VV,0.36913362028976016
극단적/VAX,0.4840734302003442
경기/NNG;침체/NNG;우려/NNG,0.5476158103199738
프로젝트/NNG,0.5105039429539235
질서/NNG,0.6644405165215682
중앙정부/NNG,0.5372538829959875
항셍지수/NNG,0.7026655208561424
바이/NNG,0.3475783723896282
정밀/NNG,0.4947961293245721
인터내셔널/NNG,0.4238200825549098
라인/NNG,0.5081015714576699
재인/NNG,0.7047096387349967
테러/NNG,0.3507915770455485
 구르/VV,0.6580208013860942
 옥죈다/VV,0.5704792313569019
 시중/NNG;돈/NNG;풀/VV,0.5608913451156096
 돈/NNG;풀/VV;않/VX,0.5704792313569019
 혼조/NNG;끝/NNG,0.6644405165215682
 여력/NNG;제한/NNG,0.6972523938806581
 실업률/NNG;급등/NNG,0.5938236500313533
 출모/NNG,0.7482438249116758
 피도/NNG,0.36913362028976016
 원유/NNG;수요/NNG;감소/NNG,0.6131889064317504
 변동성지수/NNG;상승/NNG,0.5367157546544364
 실적/NNG;추정/NNG;하향/NNG,0.36913362028976016
 하단/NNG;견고/NNG,0.34804027055891673
한다는/VV,0.6883843189187421
하락시/NNG,0.5103673532701901
감면/NNG,0.3247265682248266
경기/NNG;우려/NNG,0.7599809829495061
 생산성/NNG;하락/NNG,0.5839022720947116
 경기/NNG;악화/NNG,0.7534152725136573
근본/NNG,0.5839022720947116
 사표/NNG,0.6475804342107556
 거품/NNG;없/VA,0.3792468701607125
 바닥날/VV,0.7304133337648446
 트랙터/NNG,0.6303666438794365
 모피아/NNG,0.6752444273593173
 금리정책회의/NNG,0.7433238655149965
 인적자본/NNG,0.6644405165215682
 최저/NNG;높/VA,0.3929486925665188
 이익/NNG;급감/NNG,0.5419195702126266
 국채/NNG;가격/NNG;급등/NNG,0.7245956250132328
 국채/NNG;금리/NNG;급락/NNG,0.6206312516959703
 불안/NNG;가시/VV;않/VX,0.6735737194978098
 실업/NNG;증가/NNG,0.5012446001829374
 경제/NNG;하방/NNG;위험/NNG;크/VV,0.32922728296113746
 가져올지/VV,0.586271043989619
고령/NNG,0.2716266262509556
근처/NNG,0.6953447265923388
초과수요/NNG,0.4857021319602106
오바마케어/NNG,0.6644405165215682
비관/NNG,0.521550082861016
 짓누를/VV,0.5232773298613083
 소비자/NNG;물가/NNG;상승률/NNG;둔화/NNG,0.2832885923153973
부채/NNG;상환/NNG;유예/NNG,0.6152227004829335
 우려/NNG;점증/NNG,0.4466312864279418
 디폴트/NNG;빠지/VV,0.43581582266468455
 니스/NNG,0.6441743569762479
 삭소/NNG,0.6152227004829336
 배당지수/NNG,0.3292272829611374
 제조업/NNG;활동/NNG;호조/NNG,0.4106093079627669
 떡/NNG,0.6556253852907681
 즉흥/NNG,0.6985143891636999
 부채/NNG;경감/NNG,0.5408236762384857
 기한이익/NNG,0.32570613554978833
 일목요연/NNG,0.6883843189187421
 마신/VV,0.5650004392190207
완벽/NNG,0.7543165284182055
진짜/MAG,0.3215034757362427
 성장/NNG;미약/NNG,0.3691336202897601
 비상금/NNG,0.7576953258579286
 즐겨/VV,0.5915032710667241
경기/NNG;침체/NNG,0.7098723467110771
 마이너스/NNG;떨어/VV,0.4775994234080783
 지수/NNG;추락/NNG,0.6717021615108749
 치우친/VV,0.7141183121493491
 장거리미사일발사/NNG,0.4888526322756283
 국채/NNG;수익률/NNG;마이너스/NNG,0.35873549014075284
 마이너스/NNG;하락/NNG,0.6059363200982856
 예상/NNG;소폭/MAG;하회/NNG,0.7107199554832694
중견/NNG,0.534158062301653
여수신/NNG,0.6096926087931993
운전자금/NNG,0.7458005797691072
의혹/NNG,0.18121104996042767
감리/NNG,0.5395029835004187
글로벌/NNG;통화/NNG;완화/NNG,0.5660048844442989
 부정적/VAX;영향/NNG;없/VA,0.5686653069328738
 높/VA;경계/NNG,0.6193937018421398
 발신/NNG,0.3422875388141413
 관세율/NNG,0.7530325853911107
 국채선물/NNG;하락/NNG;압력/NNG,0.6375944350459493
 트리플약세/NNG,0.7110679211897485
 수출/NNG;촉진/NNG,0.7141183121493491
 불확실성/NNG;증폭/NNG,0.6406801915373999
 경제/NNG;최악/NNG,0.6451813711151461
 수박/NNG,0.4827131957635326
 고용자수/NNG;줄/VV,0.4746003689439773
 고용/NNG;하향/NNG,0.3812363619386047
 바닥권/NNG,0.6123275348336021
 내집마련디딤돌대출/NNG,0.4476726884365176
 모기/NNG,0.7249890527993129
 원사/NNG,0.5058497759526343
향하/NNG,0.32922728296113746
밀접/NNG,0.659966169608965
지표/NNG;개선/NNG,0.6799829847442951
불안/NNG;완화/NNG,0.5443156773764259
가계/NNG;부채/NNG;증가/NNG;우려/NNG,0.7277205657140986
 가토/NNG,0.5990857116178074
 금리/NNG;인하/NNG;압력/NNG,0.621224873170572
 누를/VV,0.5758484476520258
일월/NNG,0.6540788710397504
국채/NNG;발행/NNG;증가/NNG,0.7277205657140986
 직통/NNG,0.7468517433769566
 내외/NNG;금리갭/NNG;줄/VV,0.3812363619386047
 산업/NNG;생산/NNG;상승/NNG,0.7458005797691072
 긴급운영자금/NNG,0.519800404081499
마찰/NNG,0.5896550038394871
첨언/NNG,0.183885751804862
변동금리부/NNG,0.7098723467110772
전세자금/NNG,0.25005825890596656
지켜/VV,0.7443186114039426
응방/NNG,0.7599809829495061
 수로/NNG,0.7501747767178996
 상법/NNG,0.6909424174654485
 넥타이/NNG,0.4042892031744992
 맸/VV,0.464393909396795
 우스갯소리/NNG,0.3691336202897601
 특단/NNG,0.6942274377249935
 중소기업지원자금/NNG,0.6799829847442951
실효/NNG,0.6468975325870054
들어와/VV,0.25256510861930953
협조/NNG,0.6411268141874781
수면/NNG,0.5660048844442989
구축효과/NNG,0.4667557347465562
수수/NNG,0.44470428271128587
써/VV,0.7277205657140986
트럼프리스크/NNG,0.4362488239788074
부정/NNG,0.6868688883872752
 기대/NNG;비둘기/NNG,0.5378804181365077
 스위트/NNG,0.5627774866712737
 불안/NNG;완화/NNG,0.7127634631776824
 가릴/VV,0.6341526297285623
 투자/NNG;우려/NNG,0.6375944350459493
 수요/NNG;약세/NNG,0.7482438249116758
 승마/NNG,0.6477250318292018
 서포터/NNG,0.5395029835004187
 결기/NNG,0.4746003689439773
 국고채/NNG;금리/NNG;약세/NNG,0.7047096387349966
반작용/NNG,0.4998003885339231
스크리닝/NNG,0.464393909396795
 대출/NNG;고금리/NNG,0.6152227004829335
 위험/NNG;늘/VV,0.6953447265923388
금리/NNG;내리/VV,0.5962927712373048
유동성/NNG;확보/NNG,0.7537770565580816
 미/NNG;국채/NNG;강세/NNG,0.7277205657140986
 여력/NNG;많/VA,0.7047096387349966
관망/NNG,0.5006058686121404
기후/NNG,0.6212248731705721
변명/NNG,0.35873549014075284
사모펀드/NNG,0.6706793946109726
친/VV,0.6011604673290379
가수요/NNG,0.4746003689439773
모기지/NNG;금리/NNG;하락/NNG,0.5245583025170275
고용/NNG;회복/NNG,0.6477250318292018
자산/NNG;가격/NNG;하락/NNG,0.5454362449057649
 법리/NNG,0.7313024552910342
 위험자산/NNG;가격/NNG;상승/NNG,0.6438377098077211
 내규/NNG,0.6820415898069078
 경기/NNG;회복/NNG;불확실성/NNG,0.5449115347134555
 금리/NNG;하방/NNG;압력/NNG,0.4675692523670295
 매트릭스/NNG,0.6477250318292018
 성과지표/NNG,0.7468517433769566
 현금흐름/NNG;개선/NNG,0.4362488239788074
 수익성/NNG;악화/NNG;우려/NNG,0.6644405165215682
 전망/NNG;완화/NNG,0.6787295598876234
 동호/NNG,0.2555540448159878
 작업장/NNG,0.6644405165215682
 없인/MAG,0.6901193770634646
 비틀/VV,0.4827131957635326
 귀족/NNG,0.581854689609283
 받들/VV,0.7292639815480628
 늘어놓/VV,0.6644405165215682
 손대/NNG,0.6011604673290379
 구조조정/NNG;성공/NNG,0.1722623561352214
 금리상환/NNG,0.5704792313569019
국외/NNG,0.7249890527993129
정책공/NNG,0.621224873170572
워낙/MAG,0.6072843430573474
보유자/NNG,0.09570130896401187
안/VV,0.4669762666316243
배치/NNG,0.39647685142233496
선도/NNG,0.589043011100681
재정보강/NNG,0.411320319751447
국인/NNG,0.4793227606747632
파리/NNG,0.051110808963197564
원하/VV,0.3613623861783968
촉구/NNG,0.6285248129258079
 국채/NNG;일드커브/NNG;플래트닝/NNG,0.6072843430573474
 금리/NNG;하향/NNG;안정/NNG,0.6033425379908492
 잠복/NNG,0.7484804237495927
 유비/NNG,0.7449787609484251
 유지비/NNG,0.581854689609283
 감상/NNG,0.7098723467110772
 보주/NNG,0.6953447265923388
 위험/NNG;넘/VV,0.5358391262270711
 탐욕/NNG,0.5714575870958094
행계/NNG,0.11384494831366435
탈퇴/NNG,0.4865400008670962
분명/NNG,0.6383840256775852
양적완화/NNG;축소/NNG,0.6096926087931993
 금리/NNG;인상/NNG;보류/NNG,0.6752444273593173
 환경/NNG;금리/NNG;인상/NNG,0.411320319751447
 학구/NNG,0.5923306930231035
 은상/NNG,0.39699276144370427
 단국/NNG,0.7165534982095343
 조정관/NNG,0.5378804181365077
 병의원/NNG,0.458478063417218
 투자/NNG;수요/NNG;늘/VV,0.3778191172377545
 공급책/NNG,0.4005492475484632
 금리/NNG;인상/NNG;전망/NNG;약화/NNG,0.5578635915657277
 금리/NNG;인상/NNG;우려/NNG;약화/NNG,0.2214801721738561
 제3자배정/NNG,0.6285248129258079
 국주/NNG,0.04814786351605567
 일어난다/VV,0.6082906137169287
 유동성함정/NNG;빠지/VV,0.198166469839766
 유동성함정/NNG,0.2306219428827207
 부정적/VAX;영향/NNG;줄/VV;우려/NNG,0.5358391262270711
 하락/NNG;딛/VV;상승/NNG,0.5033640276678547
 무역/NNG;흑자/NNG;줄/VV,0.7458005797691072
 맞은편/NNG,0.6787295598876234
 금리/NNG;상승/NNG;약세/NNG,0.7277205657140986
 담배가격/NNG,0.6446985513138708
주택담보대출/NNG;금리/NNG;하락/NNG,0.4042892031744992
걸/VV,0.3941596284449981
만든/VV,0.7047096387349966
긴밀/NNG,0.2847602213663864
이득/NNG,0.5672053189818266
조약/NNG,0.7047096387349966
철수/NNG,0.3086199120455372
떠나/VV,0.5602145531456361
스스로/MAG,0.7179851735306323
협약/NNG,0.32694692082807325
비경제활동인구/NNG,0.7468517433769566
피/VV,0.4051466564155904
제자리/NNG,0.5223588966364531
개인/NNG;소비/NNG;지출/NNG;증가/NNG,0.6072843430573474
 위험자산/NNG;선호/NNG;살/VV,0.7304133337648446
 신청금액/NNG,0.4455060934531588
 제휴카드/NNG,0.6644405165215682
 수익자부담/NNG,0.4378096426692504
기계수/NNG,0.5088058009399397
 차석/NNG,0.2555540448159878
 신채/NNG,0.2693677769682033
 계금/NNG,0.4805701849055368
글로벌/NNG;경기/NNG;침체/NNG,0.4939111820778481
 금리/NNG;제로/NNG;떨어/VV,0.10067280553357094
 트였/VV,0.5058497759526343
 케인스/NNG,0.35112710222684496
 달러원/NNG;급등/NNG,0.6719483189681397
 핵탄두/NNG,0.6530825589741911
 판매망/NNG,0.6799829847442951
 퇴거/NNG,0.5428435592496472
 히/VV,0.5822416897353949
 신용/NNG;위험/NNG,0.2214801721738561
약세장/NNG,0.28227865080981657
짚/VV,0.7047096387349966
역시/NNG,0.7006005446315856
가져갈/VV,0.6285248129258079
금리갭/NNG;확대/NNG,0.7047096387349966
 불확실성/NNG;없/VA,0.7047096387349966
 상황실/NNG,0.7403765755526046
 지표/NNG;예상/NNG;부진/NNG,0.3863026258846327
 가격/NNG;과도/NNG,0.5962927712373048
 지알/NNG,0.029929752996467038
 크림/NNG,0.33078207532459025
 틔우/VV,0.6011604673290379
정황/NNG,0.3863026258846327
 우려/NNG;금융시장/NNG;불안/NNG,0.6072843430573474
 신탁자산/NNG,0.7165534982095344
 파멸/NNG,0.5358391262270711
 利/NNG,0.4362488239788074
 측은/NNG,0.5269700648274507
 유대/NNG,0.7047096387349966
 사기범/NNG,0.4511633136874846
 밀항/NNG,0.3020184166007129
 급성/NNG,0.7098723467110772
 유지율/NNG,0.4468459614033938
 혼수/NNG,0.5622188985951732
 스왑베이시스/NNG;확대/NNG,0.7179851735306323
 한국학/NNG,0.5704792313569019
 고용/NNG;지표/NNG;견조/NNG,0.2914212791761264
 상시화/NNG,0.6152227004829336
자금/NNG;조달/NNG;비용/NNG;줄/VV,0.7277205657140986
 프라이빗에쿼티/NNG,0.5033640276678547
 선불카드/NNG,0.4591662106043358
 도농/NNG,0.4625851697302058
 건들/MAG,0.3929486925665188
 경제/NNG;저성장/NNG,0.7259039135841694
 낙관/NNG;않/VX,0.6115497291367668
 퇴원/NNG,0.5839022720947116
프로/NNG,0.1496487649823352
미국식/NNG,0.19876425707910164
개요/NNG,0.5264692617247398
장부가/NNG,0.4489462949470056
부지/NNG,0.4005492475484632
함수/NNG,0.26633691590527
쇼핑센터/NNG,0.4362488239788074
시장점유율/NNG,0.546317758028845
허브/NNG,0.6832898928767901
웍스/NNG,0.5686653069328738
계/NNG,0.7398791777860257
기지/NNG,0.4746003689439773
 경제/NNG;성장률/NNG;그치/VV,0.6855338662524116
 경상/NNG;적자/NNG,0.7299907020080009
 금융시장/NNG;충격/NNG;줄/VV,0.6477250318292018
 수출/NNG;지표/NNG;부진/NNG,0.4901610367782061
사업체/NNG,0.12707878731286826
퇴출/NNG,0.5627774866712737
지원금/NNG,0.23490321291166555
경제활동인구/NNG,0.3199158042511254
연수/NNG,0.5962927712373048
대출비율/NNG,0.2847602213663864
부정적/VAX;효과/NNG,0.4378096426692504
 노래방/NNG,0.6554005094940639
걸음/NNG,0.4746003689439773
비연/NNG,0.5660048844442989
참여율/NNG,0.6102004743565422
편성/NNG,0.5060972260081327
페그제/NNG,0.09492007378879544
어찌/MAG,0.5800671175981945
무제한/NNG,0.1972083724835705
가목/NNG,0.02171374236998589
금리/NNG;상승/NNG;되돌/VV,0.6787295598876234
주택구입/NNG,0.5990857116178074
소계/NNG,0.4259234080266463
 온렌딩/NNG,0.5832874763357279
 기간제/NNG,0.6477250318292018
 대산/NNG,0.6752444273593173
 외자운용원/NNG,0.7449787609484251
 보관료/NNG,0.3863026258846327
 주민세/NNG,0.6072843430573474
 고지서/NNG,0.6569327140749969
 재정위험국/NNG,0.734683419023309
 해인/NNG,0.7313024552910342
 곪/VV,0.43333077164450107
 여력/NNG;확대/NNG,0.4559885897697037
 채권/NNG;최대/NNG,0.6072843430573474
 레버리지론/NNG,0.6285248129258079
 금리/NNG;인상/NNG;작/VV,0.464393909396795
 실업률/NNG;최저/NNG;떨어/VV,0.5672053189818266
 자차/NNG,0.4675692523670295
 기표/NNG,0.4362488239788074
 소득금액증명원/NNG,0.331078607888754
